shipped_date,sku,channel,qty,revenue,COGS,MOQ_orders
2021-01-03,EQ9KWS,ADS,36,4535.5,1073.52,9360
2021-01-03,ERG9J1,FBA,72,4786.99,3877.46,10332
2021-01-03,EV6MLC,AWH,48,2015.33,1007.33,19936
2021-01-03,F1K8IX,AWH,130,3092.18,2036.58,54080
2021-01-03,FJDJ6B,ADI,260,112447.75,60977.17,3407592
2021-01-03,FJDJ6B,AWH,902,25243.37,14522.2,3407592
2021-01-03,FQWWBN,ADS,38,2393.47,1542.8,8588
2021-01-03,FYKGO9,AWH,65,9099.09,2440.62,17511
2021-01-03,G4SQOR,AWH,68,3711.85,2856.0,61880
2021-01-03,G7SY8H,ADS,40,1058.4,840.0,2600
2021-01-03,G9ABSJ,AWH,153,3532.16,2332.64,47022
2021-01-03,GB47HY,FBA,19,797.73,646.16,5738
2021-01-03,GBCZER,FBA,57,6542.8,5299.67,8113
2021-01-03,GBCZER,FBM,38,4574.67,3705.48,8113
2021-01-03,GCAA,LAL,60,504.0,433.44,6720
2021-01-03,GOL53F,AWH,990,36978.48,16632.0,54054
2021-01-03,GS9HRV,AWH,160,7465.92,2654.4,42720
2021-01-03,GTSQ2X,ADS,260,41505.16,21483.0,571857
2021-01-03,GTSQ2X,ADI,31,628.87,349.8,571857
2021-01-03,H1KOT5,ADS,134,5438.52,2952.82,96882
2021-01-03,H1KOT5,FBA,134,5438.52,4677.13,96882
2021-01-03,H1QSM7,AWH,74,2423.2,1554.0,82362
2021-01-03,H2Z4ZZ,ADS,34,1570.32,809.2,1938
2021-01-03,HF42M5,AWH,96,2888.26,2284.8,11280
2021-01-03,HHB8AA,FBM,372,8848.39,7609.62,36146
2021-01-03,HK1R6J,AWH,144,46365.98,20160.0,31878
2021-01-03,HLC8AA,ADS,420,11754.12,10878.0,86760
2021-01-03,HNZ52S,AWH,400,13098.4,10080.0,58660
2021-01-03,HVARMV,AWH,858,14402.39,9597.59,219384
2021-01-03,HZXTA4,AWH,34,4705.26,3041.64,23766
2021-01-03,HZXTA4,ADS,17,2352.63,1439.9,23766
2021-01-03,I2CVAA,AWH,660,23090.76,18018.0,159660
2021-01-03,I2CVAA,ADS,60,2099.16,1478.4,159660
2021-01-03,IHB8AA,AWH,310,8458.66,6510.0,63798
2021-01-03,IYK7WV,FBM,13,891.62,722.21,2847
2021-01-03,J06237,ADS,30,1001.28,336.0,180
2021-01-03,J6G0P0,FBA,190,2391.34,2128.29,12540
2021-01-03,J9K0HJ,ADS,234,30466.8,20311.2,12948
2021-01-03,JGRPNE,LAL,5,42.0,35.7,105
2021-01-03,JQLOC6,AWH,128,3940.61,1971.2,160320
2021-01-03,JRQYHZ,AWH,16,896.0,290.98,5376
2021-01-03,JTXMAP,ADS,64,23709.95,6003.2,41920
2021-01-03,JV6C37,AWH,75,2503.2,997.5,82080
2021-01-03,JVMXK1,FBA,57,1882.48,1524.81,26334
2021-01-03,K17SBR,AWH,208,35648.7,11240.32,26608
2021-01-03,K1RFVY,FBA,19,1382.93,1120.18,11685
2021-01-03,K3KML2,ADS,252,4759.27,1894.54,82344
2021-01-03,KCPT4X,AWH,68,14279.05,4760.0,27897
2021-01-03,KQQJGN,ADS,95,7579.67,4854.5,31521
2021-01-03,KR6KWK,AWH,64,2369.02,1702.4,18144
2021-01-03,KTW1ER,ADS,48,1618.85,974.4,48528
2021-01-03,KVCUK1,FBA,186,4945.0,4104.35,241521
2021-01-03,KYKKWV,AWH,84,5055.62,4116.0,46584
2021-01-03,L91FRA,AWH,51,1427.29,848.95,26571
2021-01-03,L91FRA,FBA,17,475.76,385.37,26571
2021-01-03,LBD43W,ADS,40,1399.44,1010.8,2460
2021-01-03,LHR5LZ,ADS,1344,41376.38,19756.8,172704
2021-01-03,LHR5LZ,FBA,336,10344.1,9102.8,172704
2021-01-03,LMYFTL,ADS,34,1736.92,1068.14,10030
2021-01-03,LO65T4,AWH,891,37422.0,18711.0,284922
2021-01-03,LOZ57L,AWH,99,1686.07,970.2,96525
2021-01-03,LR6CM3,AWH,128,5195.01,3584.0,55008
2021-01-03,LV89FN,FBM,57,1595.2,1292.11,3781
2021-01-03,LYKP9L,ADS,52,4221.67,3088.18,5590
2021-01-03,M4U899,FBM,57,2390.01,1935.91,36993
2021-01-03,M6J494,ADS,95,2126.67,1037.4,5985
2021-01-03,M7SV5N,FBA,38,2106.19,1706.01,25479
2021-01-03,MLKPQP,AWH,92,1737.51,1288.0,360456
2021-01-03,MR96NR,AWH,64,17022.21,5241.6,12000
2021-01-03,MRC6CX,AWH,16,3583.78,1702.4,7296
2021-01-03,MRSB7D,ADS,48,4165.73,1680.0,18880
2021-01-03,MRSB7D,AWH,16,1388.58,618.24,18880
2021-01-03,MS0NS9,AWH,208,9318.4,4076.8,52224
2021-01-03,MS0NS9,ADS,16,716.8,291.2,52224
2021-01-03,MWRVT7,ADS,108,4534.49,3024.0,129222
2021-01-03,MZTCMS,AWH,240,14024.64,4284.0,81856
2021-01-03,NLDP86,AWH,1638,68796.0,32104.8,513513
2021-01-03,NNM4MB,ADS,51,1998.49,856.8,3162
2021-01-03,NP3CXM,ADS,19,1595.73,1116.93,13832
2021-01-03,NPCIZC,AWH,36,767.09,277.2,31248
2021-01-03,O3K8GP,ADS,228,25057.2,17556.0,38076
2021-01-03,P4HREV,ADS,12,1512.0,1117.2,1656
2021-01-03,PH5TRN,ADS,76,2765.34,1702.4,9690
2021-01-03,Q1KPKF,AWH,340,24271.24,10472.0,188904
2021-01-03,QJBAVK,AWH,490,15085.14,7889.0,174342
2021-01-03,QL15HY,AWH,240,11427.36,8232.0,23172
2021-01-03,QX669B,AWH,180,9576.0,3150.0,150030
2021-01-03,QX669B,ADI,15,798.0,,150030
2021-01-03,R1B226,ADS,15,398.79,252.0,10785
2021-01-03,R1F3KU,ADS,51,5140.09,1963.5,52632
2021-01-03,R28JCY,AWH,96,2552.26,1361.47,65280
2021-01-03,R3K35G,ADS,52,10191.27,3858.4,12662
2021-01-03,RHA8AA,AWH,594,24939.68,4981.28,102654
2021-01-03,RQ2G96,ADS,54,1435.64,718.2,6912
2021-01-03,RT0Z1S,ADS,85,3330.81,1547.0,5117
2021-01-03,RYEMHT,AWH,240,8064.0,4368.0,112095
2021-01-03,RYEMHT,ADI,30,1008.0,,112095
2021-01-03,S14SRA,ADS,75,3778.95,2438.1,82650
2021-01-03,S3JSML,AWH,238,9326.27,5197.92,82450
2021-01-03,S3JSML,FBA,17,666.16,539.59,82450
2021-01-03,S3KM6D,AWH,372,32294.81,11457.6,97344
2021-01-03,S3Z7PV,ADS,11,677.6,385.0,198
2021-01-03,SC13HN,FBA,54,2116.04,1714.0,9936
2021-01-03,SFN1EQ,FBM,38,1169.87,947.59,4902
2021-01-03,SHZ5Y2,ADS,352,24088.06,8870.4,116952
2021-01-03,SVXKJD,AWH,18,1831.28,1033.2,13572
2021-01-03,T0L9TM,AWH,80,1492.96,784.0,25632
2021-01-03,TGSLCJ,ADS,1075,25569.95,13168.75,250604
2021-01-03,THA8AA,AWH,270,13415.22,4158.0,238032
2021-01-03,TQ8MWN,AWH,74,2236.72,1554.0,24716
2021-01-03,TR3GMZ,AWH,48,2016.0,1209.6,30480
2021-01-03,TR3GMZ,ADS,16,672.0,369.6,30480
2021-01-03,TVBFCC,FBA,19,824.33,667.71,4541
2021-01-03,TXSGZ5,AWH,608,12620.46,6171.2,101984
2021-01-03,UHA8AA,ADS,162,12058.96,3059.53,42552
2021-01-03,UJEVZV,AWH,32,1612.8,666.62,5888
2021-01-03,UKQ8XU,AWH,112,10544.8,4622.46,46992
2021-01-03,UPJIR1,ADS,36,629.5,327.6,20628
2021-01-03,UPJIR1,FBA,12,209.83,169.96,20628
2021-01-03,UQ8LKX,AWH,10,,,30
2021-01-03,UWEQYD,AWH,135,6048.0,3118.5,35130
2021-01-03,UYKM1M,ADS,52,9463.27,3276.0,10933
2021-01-03,V1KLV1,AWH,396,17735.26,7185.02,251460
2021-01-03,V4KTTK,ADS,108,2946.89,2041.2,23544
2021-01-03,V8SEQG,AWH,1690,23636.34,14196.0,910416
2021-01-03,VHA8AA,AWH,324,20861.06,8523.14,43146
2021-01-03,VHA8AA,ADS,54,3476.84,1241.35,43146
2021-01-03,VJ00JJ,AWH,1176,27972.34,19592.16,612108
2021-01-03,VJK56C,AWH,902,189407.37,47986.4,707742
2021-01-03,VJK56C,LAL,82,3444.0,3030.72,707742
2021-01-03,VJZPSX,FBM,38,1912.54,1549.16,26106
2021-01-03,VLMPCV,AWH,546,10548.72,5350.8,75894
2021-01-03,VMBQAA,ADS,330,12007.38,6006.0,181830
2021-01-03,VMJZXR,AWH,30,1595.58,1239.0,12825
2021-01-03,VQ78GS,ADS,18,705.35,478.8,21978
2021-01-03,VXS4Z2,AWH,164,3271.8,2328.14,63632
2021-01-03,W6G0H5,ADS,190,2391.34,532.0,10830
2021-01-03,W9BAAA,FBA,504,14104.94,11989.2,370440
2021-01-03,W9BAAA,ADS,112,3134.43,2038.4,370440
2021-01-03,X3K31C,ADS,143,19019.0,6016.01,43797
2021-01-03,X640UQ,ADS,760,9565.36,2128.0,7505
2021-01-03,XBD1N3,ADS,17,1570.56,1066.0,13362
2021-01-03,XDYFFX,AWH,162,1769.04,1245.13,205983
2021-01-03,XKCY48,LAL,17,571.2,462.67,204
2021-01-03,XL4P9Z,AWH,1001,25211.19,16816.8,169442
2021-01-03,XL7BBV,ADS,51,1891.39,1285.2,20553
2021-01-03,XNJWLX,ADS,95,5318.67,2660.0,42123
2021-01-03,XPHIGW,FBA,12,289.13,234.19,5832
2021-01-03,XRMNSM,FBM,20,1483.72,1216.65,5120
2021-01-03,XRS4DH,ADS,16,1854.27,1232.0,496
2021-01-03,XXBFAA,AWH,504,17632.94,13759.2,320544
2021-01-03,Y3KMCI,AWH,396,12745.66,5244.62,177312
2021-01-03,Y6HWKQ,AWH,902,29338.0,18942.0,410000
2021-01-03,YCJJRJ,AWH,210,4116.0,2940.0,93570
2021-01-03,YXSGGN,AWH,576,12491.14,9757.44,157152
2021-01-03,Z0GBVC,AWH,69,1254.83,941.85,828
2021-01-03,Z4G4S2,ADS,77,4041.42,1557.71,38742
2021-01-03,Z4G4S2,AWH,22,1154.69,539.0,38742
2021-01-03,ZKMHR8,ADS,119,14994.0,4564.84,83844
2021-01-03,ZMP58F,FBM,19,797.73,646.16,9120
2021-01-03,ZQZPT9,ADS,36,5997.1,1524.6,8172
2021-01-05,07GH,LAL,36,1260.0,1020.6,1404
2021-01-05,089A0E,ADS,150,3969.0,2310.0,56460
2021-01-05,0FKFLA,AWH,435,17861.97,7308.0,427545
2021-01-05,0G8Z4M,AWH,17,261.56,119.0,2516
2021-01-05,0NFJ14,ADS,38,2127.47,1489.07,18734
2021-01-05,11HSH1,FBM,75,3568.95,3104.99,96300
2021-01-05,13KMDL,AWH,504,35244.72,9102.24,158136
2021-01-05,164J,LAL,36,1764.0,1428.84,720
2021-01-05,17KYMH,ADS,207,12026.7,7100.1,203895
2021-01-05,1GURWB,AWH,17,344.86,119.0,5525
2021-01-05,1JKADT,AWH,1568,24125.25,17934.78,978040
2021-01-05,1JKADT,ADI,98,1507.83,,978040
2021-01-05,1K0V6M,ADS,38,4840.14,1383.2,9766
2021-01-05,1W31XM,FBA,34,3712.32,3006.98,36261
2021-01-05,1WTQ7A,AWH,135,2266.11,1795.5,40995
2021-01-05,1XS4TA,AWH,410,6027.0,3903.2,74374
2021-01-05,22HJ,LAL,18,4032.0,3265.92,36
2021-01-05,23KW9S,FBM,73,3934.7,3423.19,8030
2021-01-05,2D511A,FBA,38,1435.87,1163.05,2527
2021-01-05,2F4S8M,ADS,76,15639.74,3936.8,41211
2021-01-05,2HF54F,ADS,588,27157.37,9384.48,285516
2021-01-05,2KKS,LAL,18,831.6,673.6,144
2021-01-05,33KM7A,ADI,144,5844.38,2618.78,206856
2021-01-05,33KM7A,AWH,120,4870.32,3192.0,206856
2021-01-05,38KCVM,ADS,92,6181.11,3220.0,8073
2021-01-05,3B92VR,ADS,57,8067.78,4947.6,21603
2021-01-05,3JT08X,AWH,392,9872.91,6530.72,233730
2021-01-05,3LRK,LAL,34,1713.6,1388.02,561
2021-01-05,3RQKGC,ADS,64,5375.1,2688.0,45936
2021-01-05,3RQKGC,FBA,32,2687.55,2176.92,45936
2021-01-05,3XJ3LD,AWH,85,6841.31,5140.8,25364
2021-01-05,3XSG8S,AWH,32,671.55,268.8,37696
2021-01-05,42MZVU,ADS,17,844.66,587.86,24514
2021-01-05,42MZVU,LAL,17,523.6,424.12,24514
2021-01-05,44SQ3H,AWH,340,17369.24,12090.4,158168
2021-01-05,47KY2J,LAL,70,2450.0,2131.5,66360
2021-01-05,48CE59,AWH,1040,58880.64,10192.0,370344
2021-01-05,4G7HUX,LAL,60,2520.0,2066.4,3700
2021-01-05,4HSDFL,AWH,585,13914.81,10401.3,187560
2021-01-05,4HYCQW,AWH,209,17263.4,5413.1,81840
2021-01-05,4JG1BP,FBM,10,111.86,90.61,31920
2021-01-05,4JRLXP,AWH,36,604.3,424.37,19008
2021-01-05,4JRLXP,FBA,18,302.15,244.74,19008
2021-01-05,4KCFJM,FBA,57,5183.01,4198.24,10602
2021-01-05,4OCITK,AWH,260,37986.72,22177.4,908610
2021-01-05,4WBTEM,ADS,253,8851.46,6375.6,35926
2021-01-05,4WBTEM,FBA,115,4023.39,3299.18,35926
2021-01-05,4YT2UF,AWH,400,15537.2,8680.0,41952
2021-01-05,51ZSU8,AWH,525,27356.7,12009.9,159750
2021-01-05,52BTEO,FBA,207,5793.1,4750.34,90988
2021-01-05,52BTEO,ADS,69,1931.03,1309.9,90988
2021-01-05,58CEBZ,AWH,330,4615.38,2772.0,270006
2021-01-05,5BMTKB,ADS,19,669.79,425.6,9462
2021-01-05,67LPLP,AWH,260,79312.46,56672.0,1337496
2021-01-05,6G5HUS,ADS,38,1933.29,1117.2,9329
2021-01-05,6HSD4J,AWH,980,48006.28,30732.8,377398
2021-01-05,6HZE4G,AWH,11,469.85,254.1,47058
2021-01-05,6JRDWV,FBA,57,2393.2,1938.49,9880
2021-01-05,6RA0AE,AWH,32,2777.15,2016.0,54816
2021-01-05,6RXJTU,AWH,64,8122.84,3960.32,17520
2021-01-05,6TYDN9,FBA,44,553.78,465.18,3828
2021-01-05,6ZS8QG,AWH,68,21895.05,8939.28,17034
2021-01-05,6ZWDP6,AWH,102,11751.01,5512.08,146319
2021-01-05,73DZ92,ADS,119,5331.2,3253.7,49419
2021-01-05,7XL27C,AWH,102,18496.88,5854.8,61438
2021-01-05,7YC7M1,ADS,99,2964.65,1316.7,57156
2021-01-05,84K8NY,LAL,24,1176.0,964.32,21072
2021-01-05,8GZ501,AWH,34,523.12,238.0,2822
2021-01-05,8LCPHF,AWH,728,28707.47,13492.93,193648
2021-01-05,8LZWMS,ADS,76,3190.94,2128.0,14763
2021-01-05,8RKQCC,ADS,77,7005.92,4527.6,50358
2021-01-05,8SH1DW,AWH,64,2418.3,1792.0,44688
2021-01-05,8SH1DW,ADS,16,604.58,411.04,44688
2021-01-05,93W8TS,ADS,36,3325.9,1335.6,45432
2021-01-05,94U25Q,ADS,18,881.75,617.4,6444
2021-01-05,9LPCPF,AWH,72,2418.19,1512.0,65988
2021-01-05,9O55HC,AWH,1089,30431.02,15246.0,180576
2021-01-05,9VU695,AWH,90,1951.74,1588.86,133320
2021-01-05,9VU695,LAL,50,140.0,113.4,133320
2021-01-05,9YP2R5,AWH,30,559.86,294.0,17250
2021-01-05,A1ZSVH,AWH,148,3105.93,1232.84,66822
2021-01-05,A674SK,ADS,380,7974.68,3085.6,3230
2021-01-05,A9WS0A,AWH,474,8965.24,7963.2,389154
2021-01-05,AG2ZNE,LAL,17,1547.0,1253.07,2601
2021-01-05,AJWJGT,AWH,96,8793.79,2553.6,35088
2021-01-05,AL67D0,FBM,19,1222.27,990.04,38874
2021-01-05,B88A3K,AWH,70,1175.02,588.0,42390
2021-01-05,BCLS4F,AWH,256,19406.17,9139.2,47920
2021-01-05,BFTBBT,AWH,68,2474.25,1523.2,61744
2021-01-05,BHD5Y9,ADS,850,67615.8,18921.0,265455
2021-01-05,BJ30D6,AWH,588,16455.77,9796.08,413168
2021-01-05,BPKDGF,FBM,19,1329.73,1077.08,18924
2021-01-05,C3KMT3,AWH,120,24862.32,5040.0,53784
2021-01-05,CPKIH7,ADS,36,756.0,375.48,5100
2021-01-05,CTSY1Z,AWH,102,1997.77,1390.87,8296
2021-01-05,CYU4FH,ADS,112,5174.4,3606.4,72288
2021-01-05,D3K11D,AWH,83,1758.11,697.2,14276
2021-01-05,DIHXP6,ADS,205,6311.13,2870.0,112422
2021-01-05,DW35SV,ADS,19,7129.07,3135.34,15789
2021-01-05,DYK69P,FBM,12,806.23,653.05,31752
2021-01-05,E1JSV3,AWH,296,7583.52,2962.96,40552
2021-01-05,E3HYLQ,AWH,84,1880.42,764.4,2184
2021-01-05,EHS5ZZ,ADS,1275,63171.15,22758.75,108715
2021-01-05,ERG9J1,FBA,18,1196.75,969.37,10332
2021-01-05,EV6MLC,AWH,80,3358.88,1678.88,19936
2021-01-05,EV6MLC,ADI,16,671.78,,19936
2021-01-05,EYM1,LAL,36,756.0,612.36,2214
2021-01-05,F1K8IX,AWH,195,4638.27,3054.87,54080
2021-01-05,FJDJ6B,ADI,260,75730.12,41066.26,3407592
2021-01-05,FJDJ6B,AWH,492,13769.11,7921.2,3407592
2021-01-05,FQWWBN,ADS,38,2393.47,1542.8,8588
2021-01-05,FYKGO9,AWH,13,1819.82,488.12,17511
2021-01-05,G4SQOR,AWH,102,5567.77,4284.0,61880
2021-01-05,G7SY8H,ADS,40,1058.4,840.0,2600
2021-01-05,G9ABSJ,AWH,170,3924.62,2591.82,47022
2021-01-05,GB47HY,FBA,19,797.73,646.16,5738
2021-01-05,GBCZER,FBA,76,8830.14,7152.41,8113
2021-01-05,GBCZER,FBM,57,6862.0,5558.22,8113
2021-01-05,GOL53F,AWH,1386,51769.87,23284.8,54054
2021-01-05,GS9HRV,AWH,96,4479.55,1592.64,42720
2021-01-05,GSVC5Z,FBM,16,448.0,362.88,22672
2021-01-05,GTSQ2X,ADS,1147,23268.04,12043.5,571857
2021-01-05,H1KOT5,ADS,201,8157.79,4429.24,96882
2021-01-05,H2HRFA,AWH,27,358.72,245.7,2079
2021-01-05,H2Z4ZZ,ADS,119,5496.13,2832.2,1938
2021-01-05,HF42M5,AWH,64,1925.5,1523.2,11280
2021-01-05,HHB8AA,FBM,62,1474.73,1268.27,36146
2021-01-05,HK1R6J,AWH,36,11591.5,5040.0,31878
2021-01-05,HK1R6J,ADS,18,5795.75,2142.0,31878
2021-01-05,HNNJDK,ADS,19,2420.33,1582.43,589
2021-01-05,HNZ52S,AWH,80,2619.68,2016.0,58660
2021-01-05,HVARMV,AWH,132,2215.75,1476.55,219384
2021-01-05,HVARMV,FBA,66,1107.88,952.77,219384
2021-01-05,HZXTA4,ADS,85,11763.15,7199.5,23766
2021-01-05,HZXTA4,AWH,68,9410.52,6083.28,23766
2021-01-05,I2CVAA,AWH,360,12594.96,9828.0,159660
2021-01-05,I2CVAA,ADS,60,2099.16,1478.4,159660
2021-01-05,IHB8AA,AWH,124,3383.46,2604.0,63798
2021-01-05,IHB8AA,FBM,124,3383.46,2909.78,63798
2021-01-05,IYK7WV,FBM,13,891.62,722.21,2847
2021-01-05,J5J5C3,FBM,19,1409.53,1141.72,5358
2021-01-05,J6G0P0,FBA,95,1195.67,1064.15,12540
2021-01-05,J9K0HJ,ADS,156,20311.2,13540.8,12948
2021-01-05,JJ69,LAL,34,952.0,771.12,612
2021-01-05,JQLOC6,AWH,64,1970.3,985.6,160320
2021-01-05,JRQYHZ,AWH,48,2688.0,872.93,5376
2021-01-05,JTXMAP,ADS,64,23709.95,6003.2,41920
2021-01-05,JV6C37,AWH,15,500.64,199.5,82080
2021-01-05,K17SBR,AWH,256,43875.33,13834.24,26608
2021-01-05,K1RFVY,FBA,19,1382.93,1120.18,11685
2021-01-05,K3KML2,ADS,780,14731.08,5864.04,82344
2021-01-05,KCPT4X,AWH,51,10709.29,3570.0,27897
2021-01-05,KQQJGN,ADS,76,6063.74,3883.6,31521
2021-01-05,KR6KWK,AWH,16,592.26,425.6,18144
2021-01-05,KVCUK1,FBA,93,2515.9,2088.2,241521
2021-01-05,KVCUK1,FBM,93,2732.9,2268.31,241521
2021-01-05,KYKKWV,AWH,72,4333.39,3528.0,46584
2021-01-05,L6TY2G,AWH,222,7770.0,3108.0,22644
2021-01-05,L91FRA,AWH,17,499.8,282.98,26571
2021-01-05,LBD43W,ADS,20,699.72,505.4,2460
2021-01-05,LHR5LZ,ADS,336,10344.1,4939.2,172704
2021-01-05,LHR5LZ,FBA,168,5172.05,4551.4,172704
2021-01-05,LMYFTL,ADS,34,1736.92,1068.14,10030
2021-01-05,LO65T4,AWH,792,33264.0,16632.0,284922
2021-01-05,LOZ57L,AWH,99,1686.07,970.2,96525
2021-01-05,LR6CM3,AWH,144,5844.38,4032.0,55008
2021-01-05,LR6CM3,LAL,16,224.0,181.44,55008
2021-01-05,LV89FN,FBM,19,531.73,430.7,3781
2021-01-05,LYKP9L,ADS,26,2110.84,1544.09,5590
2021-01-05,M4DBP7,AWH,77,1620.23,559.48,2541
2021-01-05,M4U899,FBM,133,5632.02,4561.93,36993
2021-01-05,M6J494,ADS,285,6380.01,3112.2,5985
2021-01-05,MJU0KH,AWH,196,6857.26,3265.36,108780
2021-01-05,MLKPQP,AWH,92,1737.51,1288.0,360456
2021-01-05,MR96NR,AWH,16,4255.55,1310.4,12000
2021-01-05,MRC6CX,AWH,32,7167.55,3404.8,7296
2021-01-05,MRSB7D,ADS,16,1388.58,560.0,18880
2021-01-05,MRSB7D,AWH,16,1388.58,618.24,18880
2021-01-05,MS0NS9,AWH,192,8601.6,3763.2,52224
2021-01-05,MS0NS9,ADS,112,5017.6,2038.4,52224
2021-01-05,MWRVT7,ADS,72,3022.99,2016.0,129222
2021-01-05,MZTCMS,AWH,112,6544.83,1999.2,81856
2021-01-05,NLDP86,AWH,728,30576.0,14268.8,513513
2021-01-05,NNM4MB,ADS,17,666.16,285.6,3162
2021-01-05,NPCIZC,AWH,12,255.7,92.4,31248
2021-01-05,NR0GM2,ADS,19,1223.33,1172.79,21926
2021-01-05,O3K8GP,ADS,152,16704.8,11704.0,38076
2021-01-05,O8KCMG,ADS,20,3640.28,2352.0,10480
2021-01-05,O8KCMG,LAL,20,1904.0,1561.28,10480
2021-01-05,OVCQGK,FBA,330,6463.38,5364.61,726
2021-01-05,OYKZMV,LAL,71,2783.2,2421.38,13632
2021-01-05,PH5TRN,ADS,114,4148.0,2553.6,9690
2021-01-05,PQD24Y,ADS,57,4787.2,2792.2,2888
2021-01-05,Q1KPKF,AWH,476,33979.74,14660.8,188904
2021-01-05,QJBAVK,AWH,98,3017.03,1577.8,174342
2021-01-05,QL15HY,AWH,180,8570.52,6174.0,23172
2021-01-05,QX669B,AWH,225,11970.0,3937.5,150030
2021-01-05,QX669B,ADI,15,798.0,,150030
2021-01-05,R1B226,ADS,45,1196.37,756.0,10785
2021-01-05,R1F3KU,ADS,102,10280.17,3927.0,52632
2021-01-05,R28JCY,AWH,32,850.75,453.82,65280
2021-01-05,R3K35G,ADS,39,7643.45,2893.8,12662
2021-01-05,RHA8AA,AWH,324,13603.46,2717.06,102654
2021-01-05,RQ2G96,ADS,36,957.1,478.8,6912
2021-01-05,RT0Z1S,ADS,34,1332.32,618.8,5117
2021-01-05,RXL6UC,FBM,19,904.13,732.35,11666
2021-01-05,RYEMHT,AWH,150,5040.0,2730.0,112095
2021-01-05,RYEMHT,ADI,30,1008.0,,112095
2021-01-05,S14SRA,ADS,300,15115.8,9752.4,82650
2021-01-05,S3JSML,AWH,119,4996.33,2598.96,82450
2021-01-05,S3KM6D,AWH,156,13542.98,4804.8,97344
2021-01-05,S3KM6D,ADS,24,2083.54,729.12,97344
2021-01-05,SC13HN,FBA,36,1410.7,1142.66,9936
2021-01-05,SC13HN,FBM,18,705.35,571.33,9936
2021-01-05,SFN1EQ,FBM,19,584.93,473.8,4902
2021-01-05,SHZ5Y2,ADS,792,54198.14,19958.4,116952
2021-01-05,SYKDWG,AWH,36,2670.7,2217.6,15876
2021-01-05,SZ2W,LAL,34,380.8,308.45,238
2021-01-05,T0L9TM,AWH,96,1791.55,940.8,25632
2021-01-05,T8KC15,ADS,148,13258.73,7252.0,5920
2021-01-05,TGSLCJ,ADS,860,18409.16,10535.0,250604
2021-01-05,TGSLCJ,FBA,43,920.46,773.18,250604
2021-01-05,THA8AA,AWH,162,8049.13,2494.8,238032
2021-01-05,TR3GMZ,AWH,32,1344.0,806.4,30480
2021-01-05,TR3GMZ,ADS,16,672.0,369.6,30480
2021-01-05,TVBFCC,FBA,19,824.33,667.71,4541
2021-01-05,TXSGZ5,AWH,288,5978.11,2923.2,101984
2021-01-05,UJEVZV,AWH,32,1612.8,666.62,5888
2021-01-05,UKQ8XU,AWH,112,10544.8,4622.46,46992
2021-01-05,UPJIR1,ADS,48,883.68,436.8,20628
2021-01-05,UWEQYD,AWH,180,8064.0,4158.0,35130
2021-01-05,UYKM1M,ADS,13,2365.82,819.0,10933
2021-01-05,UZHHM1,AWH,215,3458.49,1505.0,4472
2021-01-05,V1KLV1,AWH,330,14779.38,5987.52,251460
2021-01-05,V4KTTK,ADS,72,1964.59,1360.8,23544
2021-01-05,V8SEQG,AWH,884,12363.62,7425.6,910416
2021-01-05,VHA8AA,AWH,54,3476.84,1420.52,43146
2021-01-05,VJ00JJ,AWH,1078,25641.31,17959.48,612108
2021-01-05,VJK56C,AWH,1148,241063.93,61073.6,707742
2021-01-05,VJZPSX,FBM,57,2868.81,2323.74,26106
2021-01-05,VLMPCV,AWH,546,10548.72,5350.8,75894
2021-01-05,VMBQAA,ADS,165,6003.69,3003.0,181830
2021-01-05,VMJZXR,AWH,75,3988.95,3097.5,12825
2021-01-05,VQ78GS,ADS,18,705.35,478.8,21978
2021-01-05,VXS4Z2,AWH,246,4907.7,3492.22,63632
2021-01-05,VYKBYK,ADS,216,17233.78,11128.32,22464
2021-01-05,VYKBYK,LAL,72,3225.6,2806.27,22464
2021-01-05,W6G0H5,ADS,285,3587.01,798.0,10830
2021-01-05,W9BAAA,ADS,448,12537.73,8153.6,370440
2021-01-05,X2WL99,ADS,76,5584.94,3817.63,10754
2021-01-05,X3K31C,ADS,65,8645.0,2734.55,43797
2021-01-05,X640UQ,ADS,95,1195.67,266.0,7505
2021-01-05,XBD1N3,ADS,34,3141.12,2132.0,13362
2021-01-05,XCM3W1,ADS,75,3122.7,1785.0,7200
2021-01-05,XDYFFX,AWH,972,10614.24,7470.79,205983
2021-01-05,XL4P9Z,AWH,182,4583.85,3057.6,169442
2021-01-05,XL7BBV,ADS,34,1260.92,856.8,20553
2021-01-05,XNJWLX,ADS,114,6382.4,3192.0,42123
2021-01-05,XRMNSM,FBM,20,1483.72,1216.65,5120
2021-01-05,XXBFAA,LAL,560,7840.0,6664.0,320544
2021-01-05,XXBFAA,AWH,56,1959.22,1528.8,320544
2021-01-05,XZBC0W,AWH,17,3568.81,1428.0,25041
2021-01-05,Y3KMCI,AWH,396,12745.66,5244.62,177312
2021-01-05,Y6HWKQ,AWH,984,32005.09,20664.0,410000
2021-01-05,Y6HWKQ,LAL,574,7749.0,6819.12,410000
2021-01-05,YCJJRJ,AWH,255,4998.0,3570.0,93570
2021-01-05,YJZM4C,FBM,19,663.67,537.57,7676
2021-01-05,YXSGGN,AWH,256,5551.62,4336.64,157152
2021-01-05,Z4G4S2,AWH,110,5773.46,2695.0,38742
2021-01-05,Z4G4S2,ADS,77,4041.42,1557.71,38742
